CODE_CORRESPONDANCE;Correspondance;Acte Externe;Acte RC;Libellé Acte;DMT;DMT;Domaine Court Séjour;Libellé DCS;Base de Remboursement;Spécialité;Libellé Spécialité;Mode de traitement;Libellé Mode de traitement;Nature d'assurance;Libellé Nature d'assurance;DEBUT_EFFET;FIN_EFFET;DATE_CREATION;DATE_MAJ;CODE_CAT_PROF_SANTE;CAT_PROF_SANTE;CODE_GARANTIE_ELEMENTAIRE;GARANTIE_ELEMENTAIRE;TYPE_SECTEUR_CONVENTIONNE;CATEGORIE_DENT;AUTEUR_CREATION;AUTEUR_MAJ
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;407;POLE SPÉCIALISE D'URGENCE (POSU) EN « SOS MAIN »;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;316;AUTRES TRANSPLANTATIONS D'ORGANES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;370;HOSPI A DOMICILE (CAS GENERAL);;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;389;LUTTE CONTRE LA STÉRÉLITÉ;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;39;;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;401;UNITE DE PROX. ACCUEIL DE TRAIT. D'ORIEN. URGENCES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;402;SERVICE D'ACCUEIL ET DE TRAIT. DES URGENCES (SAU);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;404;POLE SPÉCIALISE D'URGENCE (POSU) EN OPHTALMOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;311;TRANSPLANTATION COEUR-POUMON;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;312;NEPHROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;313;PSYCHIATRIE (SORTIE D'ESSAI);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;314;ALLOGREFFE DE MOELLE OSSEUSE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;35;;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;358;SOINS A DOMICILE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;302;CHIMIOTHÉRAPIE EN HÉMATOLOGIE ET CANCÉROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;303;URGENCE MEDICALE (SERVICE DE PORTE);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;305;TRANSPLANTATIONS RÉNALES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;306;TRANSPLANTATION CARDIAQUES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;307;URGENCE CHIRURGICALE (SERVICE DE PORTE);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;308;URGENCE MEDICALE (SERVICE DE PORTE);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;309;INTERRUPTION VOLONTAIRE DE GROSSESSE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;310;EXAMENS DE SANTÉ ET BILANS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSO;Frais de séjour obstétrique;244;OBSTETRIQUE-AMB;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;245;NOUVEAUX NES - HC;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;256;SEANCE CHIMIOTHERAPIE;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;265;SEANCE DIALYSE;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;272;SEANCE DE PROTONTHERAPIE;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;274;SEANCES RADIOT HTE PRECISION;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;275;AUTRES SEANCES;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;304;TRANSPLANTATION DU FOIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;227;POST-CURE POUR TUBERCULEUX;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;231;MED ADMIN RESERVE HOSPITALIERE;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;232;SPECIALITEE COUTEUSES;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;233;SPE TRES COUTEUSES - REA;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;234;CHIRURGIE - HC;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;235;SOINS INTENSIFS DE NEONATOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2020-03-11 00:00:00.000;2020-03-11 00:00:00.000;;;;;2;;49CLEMFN;49CLEMFN
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;236;PSYCHIATRIE INFANTO-JUVÉNILE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSC;Frais de séjour chirurgie;239;CHIRURGIE -AMB;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSO;Frais de séjour obstétrique;240;OBSTETRIQUE - HC;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;223;MEDECINE GENERALE OU POLYVALENTE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;224;OBSERVATION ET TRAITEMENT DES PNEUMOCONIOSES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;225;MÉDECINE INTERNE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;226;ACCUEIL ET ORIENT. DES MALADES DE TUBERC. PULM.;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;228;MED AUTRES UM-AMB;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;229;MED GHS INTERMEDIAIRE;;;;;;;;;;2022-01-01 00:00:00.000;9999-12-31 00:00:00.000;2022-01-13 00:00:00.000;2022-01-13 00:00:00.000;;;;;2;;45LUDMCE;45LUDMCE
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;230;PSYCHIATRIE GÉNÉRALE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;221;CURE ET REPOS EN PRÉVENTORIUM;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR02;Autres AS et TP;PJ;FDSM;Frais de séjour médecine;222;TRAITEMENT PR VENTIF DE LA TUBERCULOSE (AERIUM);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2016-06-23 00:00:00.000;2016-06-23 00:00:00.000;;;;;2;;44CHESAD;44CHESAD
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;;;C;Chirurgie;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-03-31 00:00:00.000;2009-03-31 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;;;D;Domicile;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-03-31 00:00:00.000;2009-03-31 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;;;M;Maladie;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-03-31 00:00:00.000;2009-03-31 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSO;Frais de séjour obstétrique;;;O;Obstétrique;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-03-31 00:00:00.000;2009-03-31 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;102;MALADIES INFECTIEUSES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;103;TOXICOLOGIE (EN PART. ACTIVITÉ CENTRE ANTI-POISON);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;104;RÉANIMATION MÉDICALE (Y COMPRIS SOINS INTENSIFS);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;105;RÉANIMATION POLYVALENTE (MÉD ET CHIR Y COMPRIS SI);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;106;SURVEILLANCE CONTINUE - MÉDECINE (NON COMPRIS SI);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;107;SURVEILLANCE CONTINUE POLYVALENTE (MÉD. ET CHIR.);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;108;PÉDIATRIE INDIFFÉRENCIÉE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;109;PÉDIATRIE ENFANTS ET ADOLESCENTS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;110;PÉDIATRIE NOUVEAUX-NÉS NOURRISSONS INDIFFÉRENCIEE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;111;PÉDIATRIE NOURRISSONS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;112;NÉONATALOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;113;MÉDECINE GÉRIATRIQUE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;114;SPÉCIALITÉS MÉDICALES INDIFFÉRENCIÉES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;115;ALLERGOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;116;DERMATOLOGIE ET VÉNÉROLOGIE INDIFFÉRENCIÉES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;117;DERMATOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;118;VÉNÉROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;119;ENDOCRINO - DIABETO - NUTRITION ET MÉTABO. INDIFF.;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;120;ENDOCRINOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;121;DIABÉTOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;122;NUTRITION MÉTABOLISME;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;123;HÉMATOLOGIE ET MALADIE DU SANG;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;124;HÉPATO - GASTRO - ENTÉROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-12 00:00:00.000;2009-06-12 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;125;MALADIES TROPICALES ET EXOTIQUES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;126;MÉDECINE CARCINOLOGIQUE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;127;MÉDECINE CARDIO-VASCULAIRE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;129;NEUROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-11-18 00:00:00.000;2009-11-18 00:00:00.000;;;;;2;;HCHABIJE;HCHABIJE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;130;PNEUMOLOGIE INDIFF.;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;131;PNEUMO. NON TUBERCULEUSE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;132;PHTISIOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;133;RHUMATOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;134;RADIOTHÉRAPIE, MÉDECINE NUCLÉAIRE INDIFFÉRENCIÉES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;135;RADIOTHÉRAPIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSM;Frais de séjour médecine;136;MÉDECINE NUCLÉAIRE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;137;CHIRURGIE GÉNÉRALE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;138;CHIRURGIE INFANTILE INDIFFÉRENCIÉE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;139;CHIRURGIE ENFANTS ET ADOLESCENTS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2012-04-25 00:00:00.000;2012-04-25 00:00:00.000;;;;;2;;HCHABIJE;HCHABIJE
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;140;CHIRURGIE NOUVEAUX-NÉS ET NOURRISSONS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
CORR01;NOEMIE AS et TP;PJ;FDSC;Frais de séjour chirurgie;141;RÉA. CHIRUR. INDIFF. (Y COMPRIS SOINS INTENSIFS);;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2009-06-15 00:00:00.000;2009-06-15 00:00:00.000;;;;;2;;HMARCELE;HMARCELE
